tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
55,56,2,2,2,2,2,2,2,2,2,2,2,2,55,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,54,55
55,2,20,2,20,2,20,2,2,2,2,2,2,2,2,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55
55,2,20,2,20,2,20,2,2,72,73,73,73,73,73,91
55,2,2,2,2,2,2,2,2,90,91,91,91,91,91,91
55,38,2,2,2,2,2,2,2,90,91,91,91,91,91,91
55,55,37,37,37,37,37,2,2,90,91,91,91,91,91,91
55,55,55,55,55,55,55,2,2,90,91,91,91,91,91,91
