tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
67,14,14,14,14,14,14,14,14,14,14,14,14,67,67,67
67,14,51,53,14,51,147,53,14,51,53,14,14,67,67,67
67,14,69,71,14,69,34,71,14,69,71,14,14,67,67,67
67,14,14,14,14,14,14,14,14,14,14,14,14,67,67,67
67,14,14,14,14,14,14,14,14,14,14,14,14,67,67,67
67,14,14,14,14,14,14,14,14,14,14,14,14,67,67,67
67,14,14,14,14,14,14,14,14,14,14,14,14,67,67,67
67,49,49,49,49,49,30,49,49,49,49,49,49,67,67,67
67,67,67,67,67,67,30,67,67,67,67,67,67,67,67,67
