tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,2,2,2,2,2,2,2,2,2,2,19,19,19,19
19,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19
19,2,2,19,2,19,2,19,2,19,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
19,2,2,19,2,19,2,19,2,19,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19
19,19,2,2,2,2,2,2,2,2,2,2,19,19,19,19
19,19,19,19,19,19,19,19,19,19,2,2,19,19,19,19
19,19,19,19,19,19,19,19,19,19,2,2,19,19,19,19
