tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,55,55,55,130,55,55,55,55,55,55,18,55,55
55,55,55,55,55,55,130,55,55,55,55,55,55,18,55,55
55,55,55,55,55,55,130,55,55,55,55,55,55,18,55,55
55,55,55,55,55,55,130,55,55,55,55,55,55,18,55,55
109,109,109,109,109,109,148,55,55,55,55,55,55,18,55,55
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,37
37,37,37,37,37,37,37,2,2,2,2,2,2,2,2,55
55,55,55,55,55,55,55,2,2,2,2,2,2,2,2,55
55,55,55,55,55,55,55,37,37,37,37,37,37,37,37,55
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
