tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,2,3,5,2,3,4,5,2,3,5,2,2,55,91
91,55,2,21,23,2,21,22,23,2,21,23,2,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,2,131
91,55,2,2,3,5,2,2,2,3,5,2,2,2,37,91
91,55,2,2,21,23,2,2,2,21,23,2,2,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,37,37,37,37,37,37,37,37,37,37,37,37,55,91
91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
