tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,55,18,55,55,55,55,55,55,55,55,55,55,55
56,54,55,55,18,55,55,55,55,55,55,55,55,55,55,55
2,2,54,55,18,55,55,55,55,55,55,55,55,55,55,55
2,2,2,55,18,55,55,55,55,55,55,55,55,55,55,55
2,2,2,54,18,55,72,109,109,109,109,109,109,109,109,109
2,2,2,2,2,2,91,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,91,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,91,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,91,2,2,2,2,2,2,2,2,2
37,37,37,37,37,37,91,2,2,2,2,37,37,37,37,37
55,55,55,55,55,55,91,2,2,2,2,55,55,55,55,55
