tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,62,8,8,8,8,8,8,8,8,8,8,8,8,60,61
62,8,8,8,8,8,8,39,145,41,8,8,8,8,8,61
8,8,8,8,20,8,20,57,22,59,20,8,20,8,8,61
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,61
8,8,8,8,20,8,20,8,8,8,20,8,20,8,8,61
44,8,8,8,8,8,8,8,8,8,8,8,8,8,8,61
61,44,8,8,8,8,8,8,8,8,8,8,8,8,42,61
61,61,61,43,43,43,43,43,43,43,43,43,43,43,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
