tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,2,2,55,55,55,55,55,91,91,91,91,91,91,91
55,55,2,2,55,55,55,55,55,91,91,91,91,91,91,91
55,55,2,2,55,55,55,55,55,91,91,91,91,91,91,91
54,56,2,2,54,55,56,54,56,91,91,91,91,91,91,91
2,2,2,2,2,2,2,2,2,91,91,91,91,91,91,91
2,2,2,2,2,2,2,2,2,91,91,91,91,91,91,91
73,73,73,73,73,73,73,73,73,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
