tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,55,55,55,18,55,55,55,55,55,55,18,55,55
55,55,55,55,55,55,18,55,55,55,55,55,55,18,55,55
55,55,14,14,14,14,14,14,14,14,14,14,14,14,55,55
55,55,14,14,14,14,14,14,14,14,14,14,14,14,55,55
55,56,14,32,14,32,14,32,14,32,14,32,14,14,55,55
2,2,14,14,14,14,14,14,14,14,14,14,14,14,55,55
55,38,14,32,14,32,14,32,14,32,14,32,14,14,55,55
55,55,14,14,14,14,14,14,14,14,14,14,14,14,55,55
55,55,14,14,14,14,14,14,14,14,14,14,14,14,55,55
55,55,37,37,37,37,37,37,37,37,37,37,37,37,55,55
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
