tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,62,60,61,61
61,61,62,8,8,8,8,8,8,8,8,8,8,8,60,61
61,62,8,8,8,8,45,46,47,8,8,8,8,8,8,61
61,8,8,26,8,26,63,28,65,26,8,26,8,8,8,61
61,8,8,8,8,8,8,8,8,8,8,8,8,8,8,61
61,8,8,26,8,26,8,8,8,26,8,26,8,8,8,61
61,44,8,8,8,8,8,8,8,8,8,8,8,8,8,61
61,61,44,8,8,8,8,8,8,8,8,8,8,8,42,61
61,61,61,43,43,43,43,24,43,43,43,43,43,43,61,61
61,61,61,61,61,61,61,24,61,61,61,61,61,61,61,61
