tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,2,2,39,41,2,39,145,41,2,39,41,2,55,91
91,55,2,2,57,59,2,57,22,59,2,57,59,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
91,55,55,55,55,55,55,55,18,55,55,55,55,55,55,91
91,55,55,55,55,55,55,55,18,55,55,55,55,55,55,91
