tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
61,61,61,61,61,61,61,8,8,61,61,61,61,61,61,61
61,61,61,62,60,61,61,8,8,61,61,28,61,61,61,61
61,61,62,8,8,8,8,8,8,8,8,8,8,60,61,61
60,62,8,8,8,8,8,8,8,8,8,8,8,8,60,62
8,8,8,8,8,25,8,8,8,8,25,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,25,8,8,8,8,25,8,8,8,8,8
42,44,8,8,8,8,8,8,8,8,8,8,8,8,42,44
61,61,44,8,8,8,8,8,8,8,8,8,8,42,61,61
61,61,61,44,42,43,43,43,43,43,43,43,43,61,61,61
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
