tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91
55,55,55,55,55,55,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,22,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,18,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,18,55,55,55,55,91,91,91,91,91,91
55,55,55,55,55,18,55,55,55,55,91,91,91,91,91,91
