tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55
55,55,56,2,2,2,2,2,2,2,2,2,2,2,54,55
55,56,2,2,2,2,39,40,41,2,2,2,2,2,2,55
55,2,2,20,2,20,57,22,59,20,2,20,2,2,2,55
55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55
55,2,2,20,2,20,2,2,2,20,2,20,2,2,2,55
55,38,2,2,2,2,2,2,2,2,2,2,2,2,2,55
55,55,38,2,2,2,2,2,2,2,2,2,2,2,36,55
55,55,55,37,37,37,37,18,37,37,37,37,37,37,55,55
55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55
