tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
115,115,115,115,97,97,97,97,137,115,115,115,115,115,115,115
8,8,8,8,133,97,97,132,8,8,8,8,8,8,8,8
43,43,8,8,8,97,97,8,8,8,8,8,8,8,43,43
61,61,8,8,8,97,97,8,8,8,8,8,8,8,61,61
61,61,8,8,8,97,97,8,8,8,8,8,8,8,61,61
61,61,8,8,8,97,97,8,8,8,43,8,43,8,61,61
61,61,8,8,8,97,97,8,8,8,61,8,61,8,61,61
