tileset,overworld
tileperline,18
tilelines,8
mwidth,16
mheight,11
55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,55
55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,55
55,55,55,18,55,55,55,56,2,2,2,2,2,2,2,2
55,55,55,18,55,55,56,2,2,3,5,2,3,5,2,3
55,55,55,18,55,56,2,2,2,21,23,2,21,23,2,21
55,56,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55,2,2,2,2,2,2,2,2,2,3,5,2,3,5,2
55,2,2,2,2,2,2,2,2,2,21,23,2,21,23,2
55,38,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55,55,37,37,37,37,37,37,37,37,37,37,37,37,37,37
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
